"Plot Title:  21145258"
"#","Date Time, GMT-06:00","Abs Pres, kPa (LGR S/N: 21145258, SEN S/N: 21145258)","Temp, °C (LGR S/N: 21145258, SEN S/N: 21145258)"
1108,08/17/21 11:30:00 AM,93.188,27.862
1109,08/17/21 12:00:00 PM,93.221,27.862
1110,08/17/21 12:30:00 PM,93.244,27.862
1111,08/17/21 01:00:00 PM,93.244,27.862
1112,08/17/21 01:30:00 PM,93.266,27.862
1113,08/17/21 02:00:00 PM,93.277,27.862
1114,08/17/21 02:30:00 PM,93.241,27.764
1115,08/17/21 03:00:00 PM,93.196,27.764
1116,08/17/21 03:30:00 PM,93.151,27.764
1117,08/17/21 04:00:00 PM,93.107,27.764
1118,08/17/21 04:30:00 PM,93.073,27.764
1119,08/17/21 05:00:00 PM,93.051,27.764
1120,08/17/21 05:30:00 PM,92.992,27.665
1121,08/17/21 06:00:00 PM,92.980,27.665
1122,08/17/21 06:30:00 PM,92.980,27.665
1123,08/17/21 07:00:00 PM,93.014,27.665
1124,08/17/21 07:30:00 PM,93.003,27.665
1125,08/17/21 08:00:00 PM,92.980,27.665
1126,08/17/21 08:30:00 PM,92.961,27.764
1127,08/17/21 09:00:00 PM,92.961,27.764
1128,08/17/21 09:30:00 PM,92.950,27.764
1129,08/17/21 10:00:00 PM,92.950,27.764
1130,08/17/21 10:30:00 PM,92.938,27.764
1131,08/17/21 11:00:00 PM,92.927,27.764
1132,08/17/21 11:30:00 PM,92.972,27.764
1133,08/18/21 12:00:00 AM,92.997,27.862
1134,08/18/21 12:30:00 AM,92.997,27.862
1135,08/18/21 01:00:00 AM,92.986,27.862
1136,08/18/21 01:30:00 AM,92.997,27.862
1137,08/18/21 02:00:00 AM,92.989,27.961
1138,08/18/21 02:30:00 AM,92.978,27.961
1139,08/18/21 03:00:00 AM,92.933,27.961
1140,08/18/21 03:30:00 AM,92.955,27.961
1141,08/18/21 04:00:00 AM,92.967,27.961
1142,08/18/21 04:30:00 AM,92.978,27.961
1143,08/18/21 05:00:00 AM,92.992,28.060
1144,08/18/21 05:30:00 AM,92.981,28.060
1145,08/18/21 06:00:00 AM,93.014,28.060
1146,08/18/21 06:30:00 AM,93.037,28.060
1147,08/18/21 07:00:00 AM,93.037,28.060
1148,08/18/21 07:30:00 AM,93.048,28.060
1149,08/18/21 08:00:00 AM,93.059,28.060
1150,08/18/21 08:30:00 AM,93.070,28.060
1151,08/18/21 09:00:00 AM,93.101,27.961
1152,08/18/21 09:30:00 AM,93.168,27.961
1153,08/18/21 10:00:00 AM,93.188,27.862
1154,08/18/21 10:30:00 AM,93.174,27.764
1155,08/18/21 11:00:00 AM,93.185,27.764
1156,08/18/21 11:30:00 AM,93.216,27.665
1157,08/18/21 12:00:00 PM,93.224,27.567
1158,08/18/21 12:30:00 PM,93.224,27.567
1159,08/18/21 01:00:00 PM,93.221,27.468
1160,08/18/21 01:30:00 PM,93.241,27.370
1161,08/18/21 02:00:00 PM,93.263,27.370
1162,08/18/21 02:30:00 PM,93.260,27.272
1163,08/18/21 03:00:00 PM,93.257,27.173
1164,08/18/21 03:30:00 PM,93.257,27.173
1165,08/18/21 04:00:00 PM,93.221,27.075
1166,08/18/21 04:30:00 PM,93.221,27.075
1167,08/18/21 05:00:00 PM,93.229,26.977
1168,08/18/21 05:30:00 PM,93.237,26.879
1169,08/18/21 06:00:00 PM,93.192,26.879
1170,08/18/21 06:30:00 PM,93.223,26.781
1171,08/18/21 07:00:00 PM,93.201,26.781
1172,08/18/21 07:30:00 PM,93.175,26.683
1173,08/18/21 08:00:00 PM,93.231,26.683
1174,08/18/21 08:30:00 PM,93.220,26.683
1175,08/18/21 09:00:00 PM,93.184,26.585
1176,08/18/21 09:30:00 PM,93.203,26.488
1177,08/18/21 10:00:00 PM,93.248,26.488
1178,08/18/21 10:30:00 PM,93.223,26.390
1179,08/18/21 11:00:00 PM,93.220,26.292
1180,08/18/21 11:30:00 PM,93.183,26.195
1181,08/19/21 12:00:00 AM,93.138,26.195
1182,08/19/21 12:30:00 AM,93.135,26.097
1183,08/19/21 01:00:00 AM,93.121,26.000
1184,08/19/21 01:30:00 AM,93.096,25.902
1185,08/19/21 02:00:00 AM,93.074,25.902
1186,08/19/21 02:30:00 AM,93.048,25.805
1187,08/19/21 03:00:00 AM,93.045,25.708
1188,08/19/21 03:30:00 AM,93.042,25.610
1189,08/19/21 04:00:00 AM,93.028,25.513
1190,08/19/21 04:30:00 AM,93.006,25.513
1191,08/19/21 05:00:00 AM,93.025,25.416
1192,08/19/21 05:30:00 AM,93.000,25.319
1193,08/19/21 06:00:00 AM,93.019,25.222
1194,08/19/21 06:30:00 AM,93.016,25.125
1195,08/19/21 07:00:00 AM,93.016,25.125
1196,08/19/21 07:30:00 AM,93.058,25.028
1197,08/19/21 08:00:00 AM,93.066,24.931
1198,08/19/21 08:30:00 AM,93.086,24.835
1199,08/19/21 09:00:00 AM,93.097,24.835
1200,08/19/21 09:30:00 AM,93.116,24.738
1201,08/19/21 10:00:00 AM,93.113,24.641
1202,08/19/21 10:30:00 AM,93.113,24.641
1203,08/19/21 11:00:00 AM,93.133,24.545
1204,08/19/21 11:30:00 AM,93.144,24.545
1205,08/19/21 12:00:00 PM,93.141,24.448
1206,08/19/21 12:30:00 PM,93.174,24.448
1207,08/19/21 01:00:00 PM,93.185,24.448
1208,08/19/21 01:30:00 PM,93.197,24.448
1209,08/19/21 02:00:00 PM,93.219,24.448
1210,08/19/21 02:30:00 PM,93.244,24.545
1211,08/19/21 03:00:00 PM,93.278,24.545
1212,08/19/21 03:30:00 PM,93.300,24.545
1213,08/19/21 04:00:00 PM,93.303,24.641
1214,08/19/21 04:30:00 PM,93.315,24.641
1215,08/19/21 05:00:00 PM,93.362,24.738
1216,08/19/21 05:30:00 PM,93.373,24.738
1217,08/19/21 06:00:00 PM,93.377,24.835
1218,08/19/21 06:30:00 PM,93.377,24.835
1219,08/19/21 07:00:00 PM,93.377,24.835
1220,08/19/21 07:30:00 PM,93.354,24.835
1221,08/19/21 08:00:00 PM,93.354,24.835
1222,08/19/21 08:30:00 PM,93.343,24.835
1223,08/19/21 09:00:00 PM,93.329,24.738
1224,08/19/21 09:30:00 PM,93.340,24.738
1225,08/19/21 10:00:00 PM,93.348,24.641
1226,08/19/21 10:30:00 PM,93.348,24.641
1227,08/19/21 11:00:00 PM,93.337,24.641
1228,08/19/21 11:30:00 PM,93.300,24.545
1229,08/20/21 12:00:00 AM,93.267,24.545
1230,08/20/21 12:30:00 AM,93.264,24.448
1231,08/20/21 01:00:00 AM,93.238,24.351
1232,08/20/21 01:30:00 AM,93.238,24.351
1233,08/20/21 02:00:00 AM,93.202,24.255
1234,08/20/21 02:30:00 AM,93.188,24.158
1235,08/20/21 03:00:00 AM,93.154,24.158
1236,08/20/21 03:30:00 AM,93.140,24.062
1237,08/20/21 04:00:00 AM,93.126,23.966
1238,08/20/21 04:30:00 AM,93.126,23.966
1239,08/20/21 05:00:00 AM,93.123,23.869
1240,08/20/21 05:30:00 AM,93.131,23.773
1241,08/20/21 06:00:00 AM,93.105,23.677
1242,08/20/21 06:30:00 AM,93.136,23.581
1243,08/20/21 07:00:00 AM,93.147,23.581
1244,08/20/21 07:30:00 AM,93.144,23.484
1245,08/20/21 08:00:00 AM,93.144,23.484
1246,08/20/21 08:30:00 AM,93.127,23.292
1247,08/20/21 09:00:00 AM,93.171,23.292
1248,08/20/21 09:30:00 AM,93.179,23.196
1249,08/20/21 10:00:00 AM,93.202,23.196
1250,08/20/21 10:30:00 AM,93.210,23.100
1251,08/20/21 11:00:00 AM,93.244,23.100
1252,08/20/21 11:30:00 AM,93.266,23.100
1253,08/20/21 12:00:00 PM,93.311,23.100
1254,08/20/21 12:30:00 PM,93.311,23.100
1255,08/20/21 01:00:00 PM,93.311,23.100
1256,08/20/21 01:30:00 PM,93.333,23.100
1257,08/20/21 02:00:00 PM,93.336,23.196
1258,08/20/21 02:30:00 PM,93.350,23.292
1259,08/20/21 03:00:00 PM,93.353,23.388
1260,08/20/21 03:30:00 PM,93.365,23.388
1261,08/20/21 04:00:00 PM,93.356,23.484
1262,08/20/21 04:30:00 PM,93.359,23.581
1263,08/20/21 05:00:00 PM,93.359,23.581
1264,08/20/21 05:30:00 PM,93.340,23.677
1265,08/20/21 06:00:00 PM,93.321,23.773
1266,08/20/21 06:30:00 PM,93.321,23.773
1267,08/20/21 07:00:00 PM,93.302,23.869
1268,08/20/21 07:30:00 PM,93.268,23.869
1269,08/20/21 08:00:00 PM,93.226,23.966
1270,08/20/21 08:30:00 PM,93.204,23.966
1271,08/20/21 09:00:00 PM,93.196,24.062
1272,08/20/21 09:30:00 PM,93.185,24.062
1273,08/20/21 10:00:00 PM,93.176,24.158
1274,08/20/21 10:30:00 PM,93.165,24.158
1275,08/20/21 11:00:00 PM,93.124,24.255
1276,08/20/21 11:30:00 PM,93.101,24.255
1277,08/21/21 12:00:00 AM,93.079,24.255
1278,08/21/21 12:30:00 AM,93.045,24.255
1279,08/21/21 01:00:00 AM,93.026,24.351
1280,08/21/21 01:30:00 AM,92.981,24.351
1281,08/21/21 02:00:00 AM,92.981,24.351
1282,08/21/21 02:30:00 AM,92.936,24.351
1283,08/21/21 03:00:00 AM,92.903,24.351
1284,08/21/21 03:30:00 AM,92.869,24.351
1285,08/21/21 04:00:00 AM,92.855,24.255
1286,08/21/21 04:30:00 AM,92.833,24.255
1287,08/21/21 05:00:00 AM,92.824,23.966
1288,08/21/21 05:30:00 AM,92.790,23.966
1289,08/21/21 06:00:00 AM,92.787,23.869
1290,08/21/21 06:30:00 AM,92.762,23.773
1291,08/21/21 07:00:00 AM,92.747,23.677
1292,08/21/21 07:30:00 AM,92.733,23.581
1293,08/21/21 08:00:00 AM,92.733,23.581
1294,08/21/21 08:30:00 AM,92.741,23.484
1295,08/21/21 09:00:00 AM,92.750,23.388
1296,08/21/21 09:30:00 AM,92.750,23.388
1297,08/21/21 10:00:00 AM,92.761,23.388
1298,08/21/21 10:30:00 AM,92.769,23.292
1299,08/21/21 11:00:00 AM,92.791,23.292
1300,08/21/21 11:30:00 AM,92.783,23.388
1301,08/21/21 12:00:00 PM,92.783,23.388
1302,08/21/21 12:30:00 PM,92.817,23.388
1303,08/21/21 01:00:00 PM,92.808,23.484
1304,08/21/21 01:30:00 PM,92.808,23.484
1305,08/21/21 02:00:00 PM,92.786,23.484
1306,08/21/21 02:30:00 PM,92.778,23.581
1307,08/21/21 03:00:00 PM,92.767,23.581
1308,08/21/21 03:30:00 PM,92.759,23.677
1309,08/21/21 04:00:00 PM,92.792,23.677
1310,08/21/21 04:30:00 PM,92.840,23.773
1311,08/21/21 05:00:00 PM,92.963,23.773
1312,08/21/21 05:30:00 PM,93.041,23.773
1313,08/21/21 06:00:00 PM,93.097,23.773
1314,08/21/21 06:30:00 PM,93.156,23.869
1315,08/21/21 07:00:00 PM,93.131,23.773
1316,08/21/21 07:30:00 PM,93.116,23.677
1317,08/21/21 08:00:00 PM,93.105,23.677
1318,08/21/21 08:30:00 PM,93.105,23.677
1319,08/21/21 09:00:00 PM,93.116,23.677
1320,08/21/21 09:30:00 PM,93.125,23.581
1321,08/21/21 10:00:00 PM,93.147,23.581
1322,08/21/21 10:30:00 PM,93.155,23.484
1323,08/21/21 11:00:00 PM,93.177,23.484
1324,08/21/21 11:30:00 PM,93.163,23.388
1325,08/22/21 12:00:00 AM,93.197,23.388
1326,08/22/21 12:30:00 AM,93.216,23.292
1327,08/22/21 01:00:00 AM,93.216,23.292
1328,08/22/21 01:30:00 AM,93.235,23.196
1329,08/22/21 02:00:00 AM,93.280,23.196
1330,08/22/21 02:30:00 AM,93.255,23.100
1331,08/22/21 03:00:00 AM,93.263,23.004
1332,08/22/21 03:30:00 AM,93.263,23.004
1333,08/22/21 04:00:00 AM,93.282,22.908
1334,08/22/21 04:30:00 AM,93.304,22.908
1335,08/22/21 05:00:00 AM,93.346,22.812
1336,08/22/21 05:30:00 AM,93.346,22.812
1337,08/22/21 06:00:00 AM,93.343,22.717
1338,08/22/21 06:30:00 AM,93.362,22.621
1339,08/22/21 07:00:00 AM,93.381,22.525
1340,08/22/21 07:30:00 AM,93.393,22.525
1341,08/22/21 08:00:00 AM,93.423,22.429
1342,08/22/21 08:30:00 AM,93.442,22.333
1343,08/22/21 09:00:00 AM,93.442,22.333
1344,08/22/21 09:30:00 AM,93.473,22.238
1345,08/22/21 10:00:00 AM,93.506,22.238
1346,08/22/21 10:30:00 AM,93.551,22.238
1347,08/22/21 11:00:00 AM,93.593,22.142
1348,08/22/21 11:30:00 AM,93.626,22.142
1349,08/22/21 12:00:00 PM,93.660,22.142
1350,08/22/21 12:30:00 PM,93.719,22.238
1351,08/22/21 01:00:00 PM,93.755,22.333
1352,08/22/21 01:30:00 PM,93.766,22.333
1353,08/22/21 02:00:00 PM,93.792,22.429
1354,08/22/21 02:30:00 PM,93.826,22.429
1355,08/22/21 03:00:00 PM,93.851,22.525
1356,08/22/21 03:30:00 PM,93.876,22.621
1357,08/22/21 04:00:00 PM,93.899,22.621
1358,08/22/21 04:30:00 PM,93.880,22.717
1359,08/22/21 05:00:00 PM,93.860,22.812
1360,08/22/21 05:30:00 PM,93.827,22.812
1361,08/22/21 06:00:00 PM,93.808,22.908
1362,08/22/21 06:30:00 PM,93.774,22.908
1363,08/22/21 07:00:00 PM,93.732,23.004
1364,08/22/21 07:30:00 PM,93.688,23.004
1365,08/22/21 08:00:00 PM,93.646,23.100
1366,08/22/21 08:30:00 PM,93.601,23.100
1367,08/22/21 09:00:00 PM,93.568,23.100
1368,08/22/21 09:30:00 PM,93.526,23.196
1369,08/22/21 10:00:00 PM,93.493,23.196
1370,08/22/21 10:30:00 PM,93.459,23.196
1371,08/22/21 11:00:00 PM,93.417,23.292
1372,08/22/21 11:30:00 PM,93.395,23.292
1373,08/23/21 12:00:00 AM,93.387,23.388
1374,08/23/21 12:30:00 AM,93.387,23.388
1375,08/23/21 01:00:00 AM,93.353,23.388
1376,08/23/21 01:30:00 AM,93.353,23.388
1377,08/23/21 02:00:00 AM,93.345,23.484
1378,08/23/21 02:30:00 AM,93.334,23.484
1379,08/23/21 03:00:00 AM,93.323,23.484
1380,08/23/21 03:30:00 AM,93.312,23.484
1381,08/23/21 04:00:00 AM,93.315,23.581
1382,08/23/21 04:30:00 AM,93.270,23.581
1383,08/23/21 05:00:00 AM,93.281,23.581
1384,08/23/21 05:30:00 AM,93.256,23.484
1385,08/23/21 06:00:00 AM,93.227,23.292
1386,08/23/21 06:30:00 AM,93.235,23.196
1387,08/23/21 07:00:00 AM,93.221,23.100
1388,08/23/21 07:30:00 AM,93.240,23.004
1389,08/23/21 08:00:00 AM,93.252,23.004
1390,08/23/21 08:30:00 AM,93.282,22.908
1391,08/23/21 09:00:00 AM,93.293,22.908
1392,08/23/21 09:30:00 AM,93.324,22.812
1393,08/23/21 10:00:00 AM,93.368,22.812
1394,08/23/21 10:30:00 AM,93.413,22.812
1395,08/23/21 11:00:00 AM,93.469,22.812
1396,08/23/21 11:30:00 AM,93.539,22.908
1397,08/23/21 12:00:00 PM,93.584,22.908
1398,08/23/21 12:30:00 PM,93.651,22.908
1399,08/23/21 01:00:00 PM,93.654,23.004
1400,08/23/21 01:30:00 PM,93.721,23.004
1401,08/23/21 02:00:00 PM,93.758,23.100
1402,08/23/21 02:30:00 PM,93.791,23.100
1403,08/23/21 03:00:00 PM,93.814,23.100
1404,08/23/21 03:30:00 PM,93.817,23.196
1405,08/23/21 04:00:00 PM,93.783,23.196
1406,08/23/21 04:30:00 PM,93.761,23.196
1407,08/23/21 05:00:00 PM,93.686,23.292
1408,08/23/21 05:30:00 PM,93.675,23.292
1409,08/23/21 06:00:00 PM,93.663,23.292
1410,08/23/21 06:30:00 PM,93.633,23.388
1411,08/23/21 07:00:00 PM,93.599,23.388
1412,08/23/21 07:30:00 PM,93.577,23.388
1413,08/23/21 08:00:00 PM,93.488,23.388
1414,08/23/21 08:30:00 PM,93.435,23.484
1415,08/23/21 09:00:00 PM,93.390,23.484
1416,08/23/21 09:30:00 PM,93.356,23.484
1417,08/23/21 10:00:00 PM,93.334,23.484
1418,08/23/21 10:30:00 PM,93.326,23.581
1419,08/23/21 11:00:00 PM,93.326,23.581
1420,08/23/21 11:30:00 PM,93.326,23.581
1421,08/24/21 12:00:00 AM,93.307,23.677
1422,08/24/21 12:30:00 AM,93.307,23.677
1423,08/24/21 01:00:00 AM,93.310,23.773
1424,08/24/21 01:30:00 AM,93.343,23.773
1425,08/24/21 02:00:00 AM,93.321,23.773
1426,08/24/21 02:30:00 AM,93.335,23.869
1427,08/24/21 03:00:00 AM,93.324,23.869
1428,08/24/21 03:30:00 AM,93.324,23.869
1429,08/24/21 04:00:00 AM,93.349,23.966
1430,08/24/21 04:30:00 AM,93.338,23.966
1431,08/24/21 05:00:00 AM,93.349,23.966
1432,08/24/21 05:30:00 AM,93.375,24.062
1433,08/24/21 06:00:00 AM,93.364,24.062
1434,08/24/21 06:30:00 AM,93.364,24.062
1435,08/24/21 07:00:00 AM,93.364,24.062
1436,08/24/21 07:30:00 AM,93.386,24.062
1437,08/24/21 08:00:00 AM,93.394,23.966
1438,08/24/21 08:30:00 AM,93.428,23.966
1439,08/24/21 09:00:00 AM,93.447,23.869
1440,08/24/21 09:30:00 AM,93.480,23.869
1441,08/24/21 10:00:00 AM,93.522,23.773
1442,08/24/21 10:30:00 AM,93.567,23.773
1443,08/24/21 11:00:00 AM,93.623,23.773
1444,08/24/21 11:30:00 AM,93.679,23.773
1445,08/24/21 12:00:00 PM,93.712,23.773
1446,08/24/21 12:30:00 PM,93.779,23.773
1447,08/24/21 01:00:00 PM,93.794,23.869
1448,08/24/21 01:30:00 PM,93.861,23.869
1449,08/24/21 02:00:00 PM,93.894,23.869
1450,08/24/21 02:30:00 PM,93.906,23.869
1451,08/24/21 03:00:00 PM,93.939,23.869
1452,08/24/21 03:30:00 PM,93.953,23.966
1453,08/24/21 04:00:00 PM,93.964,23.966
1454,08/24/21 04:30:00 PM,93.953,23.966
1455,08/24/21 05:00:00 PM,93.931,23.966
1456,08/24/21 05:30:00 PM,93.942,23.966
1457,08/24/21 06:00:00 PM,93.909,23.966
1458,08/24/21 06:30:00 PM,93.886,23.966
1459,08/24/21 07:00:00 PM,93.841,23.966
1460,08/24/21 07:30:00 PM,93.797,23.966
1461,08/24/21 08:00:00 PM,93.752,23.966
1462,08/24/21 08:30:00 PM,93.707,23.966
1463,08/24/21 09:00:00 PM,93.662,23.966
1464,08/24/21 09:30:00 PM,93.632,24.062
1465,08/24/21 10:00:00 PM,93.587,24.062
1466,08/24/21 10:30:00 PM,93.554,24.062
1467,08/24/21 11:00:00 PM,93.534,24.158
1468,08/24/21 11:30:00 PM,93.534,24.158
1469,08/25/21 12:00:00 AM,93.546,24.158
1470,08/25/21 12:30:00 AM,93.526,24.255
1471,08/25/21 01:00:00 AM,93.515,24.255
1472,08/25/21 01:30:00 AM,93.493,24.255
1473,08/25/21 02:00:00 AM,93.496,24.351
1474,08/25/21 02:30:00 AM,93.518,24.351
1475,08/25/21 03:00:00 AM,93.496,24.351
1476,08/25/21 03:30:00 AM,93.510,24.448
1477,08/25/21 04:00:00 AM,93.488,24.448
1478,08/25/21 04:30:00 AM,93.476,24.448
1479,08/25/21 05:00:00 AM,93.488,24.448
1480,08/25/21 05:30:00 AM,93.468,24.545
1481,08/25/21 06:00:00 AM,93.446,24.545
1482,08/25/21 06:30:00 AM,93.446,24.545
1483,08/25/21 07:00:00 AM,93.443,24.448
1484,08/25/21 07:30:00 AM,93.462,24.351
1485,08/25/21 08:00:00 AM,93.462,24.351
1486,08/25/21 08:30:00 AM,93.493,24.255
1487,08/25/21 09:00:00 AM,93.512,24.158
1488,08/25/21 09:30:00 AM,93.534,24.158
1489,08/25/21 10:00:00 AM,93.565,24.062
1490,08/25/21 10:30:00 AM,93.598,24.062
1491,08/25/21 11:00:00 AM,93.654,24.062
1492,08/25/21 11:30:00 AM,93.688,24.062
1493,08/25/21 12:00:00 PM,93.744,24.062
1494,08/25/21 12:30:00 PM,93.777,24.062
1495,08/25/21 01:00:00 PM,93.825,24.158
1496,08/25/21 01:30:00 PM,93.859,24.158
1497,08/25/21 02:00:00 PM,93.881,24.158
1498,08/25/21 02:30:00 PM,93.903,24.158
1499,08/25/21 03:00:00 PM,93.940,24.255
1500,08/25/21 03:30:00 PM,93.962,24.255
1501,08/25/21 04:00:00 PM,93.974,24.255
1502,08/25/21 04:30:00 PM,93.985,24.255
1503,08/25/21 05:00:00 PM,93.951,24.255
1504,08/25/21 05:30:00 PM,93.951,24.255
1505,08/25/21 06:00:00 PM,93.929,24.255
1506,08/25/21 06:30:00 PM,93.929,24.255
1507,08/25/21 07:00:00 PM,93.895,24.255
1508,08/25/21 07:30:00 PM,93.839,24.255
1509,08/25/21 08:00:00 PM,93.806,24.255
1510,08/25/21 08:30:00 PM,93.739,24.255
1511,08/25/21 09:00:00 PM,93.716,24.255
1512,08/25/21 09:30:00 PM,93.705,24.255
1513,08/25/21 10:00:00 PM,93.686,24.351
1514,08/25/21 10:30:00 PM,93.708,24.351
1515,08/25/21 11:00:00 PM,93.697,24.351
1516,08/25/21 11:30:00 PM,93.689,24.448
1517,08/26/21 12:00:00 AM,93.700,24.448
1518,08/26/21 12:30:00 AM,93.722,24.448
1519,08/26/21 01:00:00 AM,93.711,24.448
1520,08/26/21 01:30:00 AM,93.692,24.545
1521,08/26/21 02:00:00 AM,93.681,24.545
1522,08/26/21 02:30:00 AM,93.670,24.545
1523,08/26/21 03:00:00 AM,93.650,24.641
1524,08/26/21 03:30:00 AM,93.650,24.641
1525,08/26/21 04:00:00 AM,93.628,24.641
1526,08/26/21 04:30:00 AM,93.617,24.641
1527,08/26/21 05:00:00 AM,93.597,24.738
1528,08/26/21 05:30:00 AM,93.608,24.738
1529,08/26/21 06:00:00 AM,93.586,24.738
1530,08/26/21 06:30:00 AM,93.586,24.738
1531,08/26/21 07:00:00 AM,93.575,24.738
1532,08/26/21 07:30:00 AM,93.586,24.738
1533,08/26/21 08:00:00 AM,93.583,24.641
1534,08/26/21 08:30:00 AM,93.583,24.641
1535,08/26/21 09:00:00 AM,93.569,24.545
1536,08/26/21 09:30:00 AM,93.580,24.545
1537,08/26/21 10:00:00 AM,93.622,24.448
1538,08/26/21 10:30:00 AM,93.633,24.448
1539,08/26/21 11:00:00 AM,93.700,24.448
1540,08/26/21 11:30:00 AM,93.745,24.448
1541,08/26/21 12:00:00 PM,93.790,24.448
1542,08/26/21 12:30:00 PM,93.834,24.448
1543,08/26/21 01:00:00 PM,93.868,24.448
1544,08/26/21 01:30:00 PM,93.904,24.545
1545,08/26/21 02:00:00 PM,93.938,24.545
1546,08/26/21 02:30:00 PM,93.972,24.545
1547,08/26/21 03:00:00 PM,93.960,24.545
1548,08/26/21 03:30:00 PM,93.994,24.545
1549,08/26/21 04:00:00 PM,93.994,24.545
1550,08/26/21 04:30:00 PM,94.005,24.545
1551,08/26/21 05:00:00 PM,93.994,24.545
1552,08/26/21 05:30:00 PM,93.983,24.545
1553,08/26/21 06:00:00 PM,93.960,24.545
1554,08/26/21 06:30:00 PM,93.938,24.545
1555,08/26/21 07:00:00 PM,93.904,24.545
1556,08/26/21 07:30:00 PM,93.860,24.545
1557,08/26/21 08:00:00 PM,93.826,24.545
1558,08/26/21 08:30:00 PM,93.759,24.545
1559,08/26/21 09:00:00 PM,93.725,24.545
1560,08/26/21 09:30:00 PM,93.703,24.545
1561,08/26/21 10:00:00 PM,93.681,24.545
1562,08/26/21 10:30:00 PM,93.670,24.545
1563,08/26/21 11:00:00 PM,93.639,24.641
1564,08/26/21 11:30:00 PM,93.617,24.641
1565,08/27/21 12:00:00 AM,93.594,24.641
1566,08/27/21 12:30:00 AM,93.594,24.641
1567,08/27/21 01:00:00 AM,93.575,24.738
1568,08/27/21 01:30:00 AM,93.575,24.738
1569,08/27/21 02:00:00 AM,93.530,24.738
1570,08/27/21 02:30:00 AM,93.522,24.835
1571,08/27/21 03:00:00 AM,93.466,24.835
1572,08/27/21 03:30:00 AM,93.455,24.835
1573,08/27/21 04:00:00 AM,93.455,24.835
1574,08/27/21 04:30:00 AM,93.444,24.835
1575,08/27/21 05:00:00 AM,93.435,24.931
1576,08/27/21 05:30:00 AM,93.435,24.931
1577,08/27/21 06:00:00 AM,93.413,24.931
1578,08/27/21 06:30:00 AM,93.399,24.835
1579,08/27/21 07:00:00 AM,93.399,24.835
1580,08/27/21 07:30:00 AM,93.373,24.738
1581,08/27/21 08:00:00 AM,93.370,24.641
1582,08/27/21 08:30:00 AM,93.390,24.545
1583,08/27/21 09:00:00 AM,93.398,24.448
1584,08/27/21 09:30:00 AM,93.398,24.448
1585,08/27/21 10:00:00 AM,93.432,24.448
1586,08/27/21 10:30:00 AM,93.462,24.351
1587,08/27/21 11:00:00 AM,93.496,24.351
1588,08/27/21 11:30:00 AM,93.518,24.351
1589,08/27/21 12:00:00 PM,93.563,24.351
1590,08/27/21 12:30:00 PM,93.608,24.351
1591,08/27/21 01:00:00 PM,93.641,24.351
1592,08/27/21 01:30:00 PM,93.675,24.351
1593,08/27/21 02:00:00 PM,93.711,24.448
1594,08/27/21 02:30:00 PM,93.722,24.448
1595,08/27/21 03:00:00 PM,93.756,24.448
1596,08/27/21 03:30:00 PM,93.745,24.448
1597,08/27/21 04:00:00 PM,93.756,24.448
1598,08/27/21 04:30:00 PM,93.759,24.545
1599,08/27/21 05:00:00 PM,93.770,24.545
1600,08/27/21 05:30:00 PM,93.748,24.545
1601,08/27/21 06:00:00 PM,93.748,24.545
1602,08/27/21 06:30:00 PM,93.725,24.545
1603,08/27/21 07:00:00 PM,93.692,24.545
1604,08/27/21 07:30:00 PM,93.658,24.545
1605,08/27/21 08:00:00 PM,93.614,24.545
1606,08/27/21 08:30:00 PM,93.558,24.545
1607,08/27/21 09:00:00 PM,93.513,24.545
1608,08/27/21 09:30:00 PM,93.479,24.545
1609,08/27/21 10:00:00 PM,93.457,24.545
1610,08/27/21 10:30:00 PM,93.457,24.545
1611,08/27/21 11:00:00 PM,93.446,24.545
1612,08/27/21 11:30:00 PM,93.438,24.641
1613,08/28/21 12:00:00 AM,93.415,24.641
1614,08/28/21 12:30:00 AM,93.449,24.641
1615,08/28/21 01:00:00 AM,93.460,24.641
1616,08/28/21 01:30:00 AM,93.449,24.641
1617,08/28/21 02:00:00 AM,93.429,24.738
1618,08/28/21 02:30:00 AM,93.429,24.738
1619,08/28/21 03:00:00 AM,93.418,24.738
1620,08/28/21 03:30:00 AM,93.429,24.738
1621,08/28/21 04:00:00 AM,93.407,24.738
1622,08/28/21 04:30:00 AM,93.418,24.738
1623,08/28/21 05:00:00 AM,93.418,24.738
1624,08/28/21 05:30:00 AM,93.421,24.835
1625,08/28/21 06:00:00 AM,93.429,24.738
1626,08/28/21 06:30:00 AM,93.426,24.641
1627,08/28/21 07:00:00 AM,93.460,24.641
1628,08/28/21 07:30:00 AM,93.491,24.545
1629,08/28/21 08:00:00 AM,93.499,24.448
1630,08/28/21 08:30:00 AM,93.521,24.448
1631,08/28/21 09:00:00 AM,93.552,24.351
1632,08/28/21 09:30:00 AM,93.596,24.351
1633,08/28/21 10:00:00 AM,93.616,24.255
1634,08/28/21 10:30:00 AM,93.672,24.255
1635,08/28/21 11:00:00 AM,93.694,24.255
1636,08/28/21 11:30:00 AM,93.750,24.255
1637,08/28/21 12:00:00 PM,93.795,24.255
1638,08/28/21 12:30:00 PM,93.851,24.255
1639,08/28/21 01:00:00 PM,93.895,24.255
1640,08/28/21 01:30:00 PM,93.921,24.351
1641,08/28/21 02:00:00 PM,93.966,24.351
