Date_Time_MDT,LEann_mean,LEann_prctile50,LEann_prctile25,LEann_prctile75,LEann_CumSum_mean,LEann_CumSum_prctile50,LEann_prctile25singlemodel,LEann_CumSum_prctile25,LEann_prctile75singlemodel,LEann_CumSum_prctile75
25-Nov-2018,0.0027487566999838,0.00115781809853515,-0.0101550671078484,0.0108290865924298,185.504342146062,179.926614240486,-2.78856005819803e-05,138.514864879158,0.00013701224252605,259.769672110287
02-Dec-2018,0.00341243662006876,0.00219573511998923,-0.00490975151856245,0.00933230971016612,186.806512038821,182.651889666263,0.00161479991841054,138.860594345433,0.00539853418459814,260.617376063649
09-Dec-2018,0.00192975488428847,0.00179065542369673,-0.00543365665484039,0.00835424286257229,187.466258788077,185.244142063586,0.0015527305179656,139.292426206426,0.00452233856774396,261.890987407047
16-Dec-2018,0.00303477604381035,0.00226866393585354,-0.00351764110366806,0.00883439033825905,188.385781112597,187.884291829041,0.00136815996470074,139.916659086291,0.00593498356981711,263.823465394399
23-Dec-2018,0.00465170855111396,0.00342125504014261,-0.00514576959172636,0.0119426122944348,189.59505878594,190.03224859586,0.00271525077564935,140.462993897132,0.00843884740053429,265.951750723683
30-Dec-2018,0.0020419038679048,0.00152524362765424,-0.00534698766398082,0.00843578876149278,190.947088231901,191.44517013489,0.000171908248757611,141.064785010143,0.00783337709241369,269.364040011707
06-Jan-2019,0.00316101199877662,0.0021717832719747,-0.00586676827239373,0.0102429497503745,191.967771072965,193.463120726052,0.00198277351738084,141.570455274695,0.00428779053542337,271.480196721505
13-Jan-2019,0.00340375512096651,0.00267457914246549,-0.00548304183018499,0.0104598044885933,192.57568151345,195.558860145743,0.00186664684159084,141.945462003564,0.00587110652352469,272.484000348951
20-Jan-2019,0.00595771382781604,0.00499021491626711,-0.00175276710588927,0.0120734267524487,194.470566317589,198.116970584736,0.0024191112880583,142.780539599666,0.00956775902680571,275.375676292076
27-Jan-2019,0.00440680591229617,0.00369136527338888,-0.00334112038104191,0.010805905316003,196.115268892908,200.874784582508,0.00302366540176723,143.65913982086,0.00631953975742636,278.263619748185
03-Feb-2019,0.00949970738777283,0.00774396123945508,-0.00203442248849549,0.0176267727812667,199.025153507606,203.053886605359,0.00728848255238781,145.735327243451,0.0139545339525591,281.878631516626
10-Feb-2019,0.0102769841618496,0.00856683481982907,-0.00109313426843326,0.0184861641041757,201.684200291814,205.407859552794,0.00684566952513265,147.657457433648,0.0156286269984203,286.504060071134
17-Feb-2019,0.00807757924126846,0.00707378625387864,-0.00335384276676373,0.0169433392080635,204.736640256319,209.47971252868,0.00852948705601944,150.2340544032,0.0123281228797923,290.816492881938
24-Feb-2019,0.0137085592869593,0.0133549708306889,0.00655669565635076,0.0200047676202827,208.989637695727,213.668210951313,0.0147181432208925,154.592144159807,0.0181809450997732,296.838356470308
03-Mar-2019,0.0082064046473718,0.00702102840735881,-0.00220349644255401,0.0159458278031006,211.908975235636,217.359963703762,0.00965216069876221,158.207916524091,0.00883067929904257,300.753263725965
10-Mar-2019,0.0152492521960066,0.0145260435337787,0.00541017437269749,0.0236663427215512,215.92898422557,223.899872581967,0.0140715487997436,162.238809076185,0.0160487067105523,304.590398422368
17-Mar-2019,0.0153452393808187,0.0149901446496075,0.00768211583650574,0.0221244093154623,221.487051461365,229.371893200174,0.0123451572052561,167.175385380071,0.0163104670638352,310.686451003666
24-Mar-2019,0.0181966960708062,0.0183172193131537,0.011615383330149,0.0245834593301614,226.632457770638,234.850635087678,0.0159741690032288,171.263943436024,0.0199117224936223,316.250607441922
31-Mar-2019,0.0189258309605221,0.0187011568292466,0.0128578354835548,0.0245116620430908,232.977677994412,241.047317595792,0.0225892852759287,177.663316019171,0.0198246079739461,323.06958560798
07-Apr-2019,0.0182152589086352,0.0180512814909209,0.011890326440134,0.0239641823043705,239.381000143175,247.40544601519,0.0135823284040443,184.088957455433,0.0218849354246176,330.109984363834
14-Apr-2019,0.0245560618633427,0.0231697264294071,0.0152678915635711,0.0313388509147201,245.811770547602,254.750078532644,0.0178851533317991,188.694348865375,0.0229803607354438,337.185256241391
21-Apr-2019,0.0338631918246825,0.0326442978766427,0.0230192422374143,0.0421181795956063,255.666537469778,265.184926800616,0.0262369677714112,195.723770448869,0.0301008223285468,346.277588695205
28-Apr-2019,0.0278487145105814,0.0271135982724463,0.0191834611409221,0.0354324088298176,266.953816734275,276.09325329516,0.024867078033479,205.718692271308,0.0275257070927358,356.618463525315
05-May-2019,0.0182127829174039,0.0179941706074521,0.0142865121904572,0.0217886659340375,274.753542388498,284.065563222158,0.0206786651885751,213.355023839564,0.0190523395234003,364.276553118522
12-May-2019,0.00774299038871311,0.00769556806217414,0.00482496264359502,0.0103388743536693,278.907018203764,288.33735956296,0.00604550097649902,217.516221895499,0.00936149029649451,368.845045471119
19-May-2019,0.0254065790872884,0.0213327078582873,0.00921129830901977,0.0341609680232137,283.838643146136,291.011766377107,0.016967646040097,220.796116256827,0.0181180586396439,372.88110019851
26-May-2019,0.032437716974839,0.0312361229292506,0.0215786573307986,0.0407235431979201,293.701093461235,298.61182285674,0.0256456173042966,227.989873929604,0.0253418125996917,380.517314427101
02-Jun-2019,0.0434896391783856,0.0409404881026571,0.0259362164758883,0.0583693162638369,306.516050404151,310.395435263926,0.0346233093122035,238.650859975732,0.0376378367318961,390.694434888549
09-Jun-2019,0.0428199465470836,0.0416322832360743,0.0300661699519083,0.0541778896383008,321.552638664841,325.136102004051,0.0335021732669766,249.598664668884,0.0364127915324614,404.172895452084
16-Jun-2019,0.0255807907583946,0.0250520094273396,0.020366819236176,0.0301251349503836,333.292415819149,334.154253349352,0.0235027425248539,260.218428182836,0.0233118161639217,414.013640062469
23-Jun-2019,0.00978999479370769,0.00975151249867069,0.00788460151664446,0.0116434866256487,339.286867094773,339.499151142609,0.00872844527979554,265.579873397411,0.0096442206861714,419.882961808969
30-Jun-2019,0.000899157669137256,0.000933260492187129,-0.000252678161216094,0.00200409565772475,340.632047446908,340.727260378554,0.00245202443938151,267.020667160962,0.000304403551240792,421.115176758938
07-Jul-2019,0.00337386466422242,0.00340240767390537,0.00214713619341098,0.00458951848473609,341.365478360423,341.483552420084,0.00359443842423645,268.088939129147,0.00304433409430605,421.634056710379
14-Jul-2019,4.55860704753483e-05,8.14980292923485e-05,-0.000797399720609589,0.000912792061764591,341.931547898498,342.148055507858,0.0011832501633374,268.808094737636,-0.000863150263963017,422.066151318949
21-Jul-2019,0.000955396204603961,0.00093303275773802,-0.000267813274771557,0.00210921429092837,341.979229067354,342.317726534051,0.00201126320640478,269.255470409358,0.000114080774318674,421.792671156132
28-Jul-2019,0.00098844436773168,0.0010580989343226,-0.000216638874191072,0.00225980472321645,342.363617208309,342.702187440954,0.00218652557584299,270.020226328246,0.000244297979616834,421.91804904546
04-Aug-2019,0.00294621512552008,0.00283177439597611,0.00101095230536959,0.00473629439154296,342.813710706461,343.072487504707,0.00332721861696112,270.823718565284,0.00212432031314099,422.091277506624
11-Aug-2019,0.00220394369306655,0.00221403283503188,0.00108639751245794,0.00328220886300506,343.896682568192,344.324687062479,0.00159946906597011,271.732384779728,0.0023939993866374,423.096077546722
18-Aug-2019,0.00178939431384981,0.00179598582134616,0.00065602713880628,0.002911669184294,344.575208402654,345.404245800616,0.00164498643574645,272.381236030341,0.001623242079225,423.731610099162
25-Aug-2019,0.00203827731547937,0.00206463553152983,0.00100257800723784,0.00310389746957905,345.220709771181,346.411538503812,0.00158565117351149,272.902068956262,0.00203364574158868,424.359997490164
01-Sep-2019,0.00347806803348354,0.00350715682837486,0.00210314880620628,0.00485500132368342,346.007908949306,347.416195557437,0.00298270671257909,273.489250070074,0.00342662843778039,425.138684233865
08-Sep-2019,0.00354741086118139,0.00350985630720487,0.00189726931942802,0.00509771402486345,347.559700250295,349.205981611977,0.00291004029022994,274.919068786018,0.00383446315096367,426.683584391291
15-Sep-2019,0.00325559823119699,0.00326196874170717,0.00141941363385131,0.00505165880681332,348.454280756854,350.228014926158,0.00120877035618322,275.386541159565,0.00446128994116077,427.815501773815
22-Sep-2019,0.00383884422508111,0.00286150975798258,-0.00019849905149468,0.00675289013262537,349.429379803486,351.364371954174,0.00145451683443599,275.667722600396,0.0046403630204235,429.245025600623
29-Sep-2019,0.0170913283288049,0.0161435104821501,0.00954553073090755,0.0234049916868008,352.974565025863,354.722779537047,0.0153377814464053,278.232330522237,0.0173188673162591,432.797633035261
